sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,customer_id,payment,order_date,delivery_date,product_ID,product_type,product_name,size,colour,price,quantity_y,description,customer_name,gender,age,home_address,zip_code,city,state,country,status,age_group,month
2356,478,641,93,1,93,452,17279,2021-10-15,2021-10-23,641,Jacket,Coach,S,yellow,115,67,"A yellow coloured, S sized, Coach Jacket",Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia,Active,Adults,2021-10
2357,478,1193,105,2,210,452,17279,2021-10-15,2021-10-23,1193,Trousers,Pleated,L,red,90,70,"A red coloured, L sized, Pleated Trousers",Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia,Active,Adults,2021-10
2358,478,1056,93,3,279,452,17279,2021-10-15,2021-10-23,1056,Trousers,Joggers,S,orange,94,43,"A orange coloured, S sized, Joggers Trousers",Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia,Active,Adults,2021-10
2359,478,1076,93,2,186,452,17279,2021-10-15,2021-10-23,1076,Trousers,Joggers,S,indigo,94,56,"A indigo coloured, S sized, Joggers Trousers",Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia,Active,Adults,2021-10
2360,478,214,106,2,212,452,17279,2021-10-15,2021-10-23,214,Shirt,Chambray,XL,red,105,42,"A red coloured, XL sized, Chambray Shirt",Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia,Active,Adults,2021-10
2361,478,816,117,2,234,452,17279,2021-10-15,2021-10-23,816,Jacket,Shearling,S,yellow,95,48,"A yellow coloured, S sized, Shearling Jacket",Toddie Snow,Genderqueer,27,19 Young IslandSuite 543,3680,Scottview,New South Wales,Australia,Active,Adults,2021-10
2362,479,518,102,2,204,51,18796,2021-06-27,2021-07-16,518,Jacket,Windbreaker,L,indigo,109,67,"A indigo coloured, L sized, Windbreaker Jacket",Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,Active,Adults,2021-06
2363,479,646,93,2,186,51,18796,2021-06-27,2021-07-16,646,Jacket,Coach,S,green,115,60,"A green coloured, S sized, Coach Jacket",Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,Active,Adults,2021-06
2364,479,1161,99,3,297,51,18796,2021-06-27,2021-07-16,1161,Trousers,High-Waisted,S,orange,98,42,"A orange coloured, S sized, High-Waisted Trousers",Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,Active,Adults,2021-06
2365,479,477,118,2,236,51,18796,2021-06-27,2021-07-16,477,Jacket,Puffer,M,blue,110,60,"A blue coloured, M sized, Puffer Jacket",Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,Active,Adults,2021-06
2366,479,434,107,1,107,51,18796,2021-06-27,2021-07-16,434,Jacket,Denim,XL,yellow,92,56,"A yellow coloured, XL sized, Denim Jacket",Kayley Brosoli,Non-binary,52,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,Active,Adults,2021-06
2367,480,1079,93,2,186,180,38248,2021-07-15,2021-08-05,1079,Trousers,Joggers,XL,indigo,94,66,"A indigo coloured, XL sized, Joggers Trousers",Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,Active,Youth,2021-07
2368,480,1113,115,3,345,180,38248,2021-07-15,2021-08-05,1113,Trousers,Cropped,L,indigo,99,63,"A indigo coloured, L sized, Cropped Trousers",Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,Active,Youth,2021-07
2369,480,1044,90,2,180,180,38248,2021-07-15,2021-08-05,1044,Trousers,Relaxed Leg,XL,indigo,95,58,"A indigo coloured, XL sized, Relaxed Leg Trousers",Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,Active,Youth,2021-07
2370,480,1049,90,1,90,180,38248,2021-07-15,2021-08-05,1049,Trousers,Relaxed Leg,XL,violet,95,42,"A violet coloured, XL sized, Relaxed Leg Trousers",Nelli Engall,Genderfluid,21,58 Jett RoadApt. 448,932,Chasemouth,Western Australia,Australia,Active,Youth,2021-07
2371,481,1000,106,2,212,227,17525,2021-08-20,2021-09-12,1000,Trousers,Wool,XS,blue,111,58,"A blue coloured, XS sized, Wool Trousers",Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,Active,Adults,2021-08
2372,481,329,109,1,109,227,17525,2021-08-20,2021-09-12,329,Shirt,Mandarin Collar,XL,yellow,108,43,"A yellow coloured, XL sized, Mandarin Collar Shirt",Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,Active,Adults,2021-08
2373,481,1197,105,3,315,227,17525,2021-08-20,2021-09-12,1197,Trousers,Pleated,M,orange,90,57,"A orange coloured, M sized, Pleated Trousers",Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,Active,Adults,2021-08
2374,481,395,119,2,238,227,17525,2021-08-20,2021-09-12,395,Shirt,Casual Slim Fit,XS,yellow,113,63,"A yellow coloured, XS sized, Casual Slim Fit Shirt",Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,Active,Adults,2021-08
2375,481,1038,90,3,270,227,17525,2021-08-20,2021-09-12,1038,Trousers,Relaxed Leg,L,blue,95,61,"A blue coloured, L sized, Relaxed Leg Trousers",Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,Active,Adults,2021-08
2376,481,339,109,3,327,227,17525,2021-08-20,2021-09-12,339,Shirt,Mandarin Collar,XL,blue,108,71,"A blue coloured, XL sized, Mandarin Collar Shirt",Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,Active,Adults,2021-08
2377,481,201,98,3,294,227,17525,2021-08-20,2021-09-12,201,Shirt,Camp Collared,S,indigo,112,50,"A indigo coloured, S sized, Camp Collared Shirt",Isaak Ferrarone,Non-binary,26,074 Hackett ParadeApt. 191,3857,South Holly,Tasmania,Australia,Active,Adults,2021-08
2378,482,630,93,3,279,111,59910,2021-08-03,2021-08-09,630,Jacket,Coach,XS,red,115,71,"A red coloured, XS sized, Coach Jacket",Eada Viccary,Female,52,72 George CourtApt. 482,1091,North Edwardshire,Northern Territory,Australia,Active,Adults,2021-08
2379,482,877,94,1,94,111,59910,2021-08-03,2021-08-09,877,Trousers,Cords,M,red,113,68,"A red coloured, M sized, Cords Trousers",Eada Viccary,Female,52,72 George CourtApt. 482,1091,North Edwardshire,Northern Territory,Australia,Active,Adults,2021-08
2380,482,724,119,2,238,111,59910,2021-08-03,2021-08-09,724,Jacket,Trench Coat,XL,blue,112,69,"A blue coloured, XL sized, Trench Coat Jacket",Eada Viccary,Female,52,72 George CourtApt. 482,1091,North Edwardshire,Northern Territory,Australia,Active,Adults,2021-08
2381,482,1133,102,3,306,111,59910,2021-08-03,2021-08-09,1133,Trousers,Cargo Pants,L,yellow,106,71,"A yellow coloured, L sized, Cargo Pants Trousers",Eada Viccary,Female,52,72 George CourtApt. 482,1091,North Edwardshire,Northern Territory,Australia,Active,Adults,2021-08
2382,483,537,98,1,98,742,26333,2021-03-15,2021-03-20,537,Jacket,Leather,M,yellow,113,77,"A yellow coloured, M sized, Leather Jacket",Selestina Dauber,Polygender,44,275 Maddison Estate DrApt. 642,8642,Port Aliview,Western Australia,Australia,Active,Adults,2021-03
2383,483,1209,105,1,105,742,26333,2021-03-15,2021-03-20,1209,Trousers,Pleated,XL,green,90,55,"A green coloured, XL sized, Pleated Trousers",Selestina Dauber,Polygender,44,275 Maddison Estate DrApt. 642,8642,Port Aliview,Western Australia,Australia,Active,Adults,2021-03
2384,483,779,91,3,273,742,26333,2021-03-15,2021-03-20,779,Jacket,Pullover,XL,orange,114,69,"A orange coloured, XL sized, Pullover Jacket",Selestina Dauber,Polygender,44,275 Maddison Estate DrApt. 642,8642,Port Aliview,Western Australia,Australia,Active,Adults,2021-03
2385,483,812,117,1,117,742,26333,2021-03-15,2021-03-20,812,Jacket,Shearling,M,orange,95,45,"A orange coloured, M sized, Shearling Jacket",Selestina Dauber,Polygender,44,275 Maddison Estate DrApt. 642,8642,Port Aliview,Western Australia,Australia,Active,Adults,2021-03
2386,483,1188,99,1,99,742,26333,2021-03-15,2021-03-20,1188,Trousers,High-Waisted,L,violet,98,68,"A violet coloured, L sized, High-Waisted Trousers",Selestina Dauber,Polygender,44,275 Maddison Estate DrApt. 642,8642,Port Aliview,Western Australia,Australia,Active,Adults,2021-03
2387,483,415,119,1,119,742,26333,2021-03-15,2021-03-20,415,Shirt,Casual Slim Fit,XS,violet,113,55,"A violet coloured, XS sized, Casual Slim Fit Shirt",Selestina Dauber,Polygender,44,275 Maddison Estate DrApt. 642,8642,Port Aliview,Western Australia,Australia,Active,Adults,2021-03
2388,483,505,102,2,204,742,26333,2021-03-15,2021-03-20,505,Jacket,Windbreaker,XS,green,109,57,"A green coloured, XS sized, Windbreaker Jacket",Selestina Dauber,Polygender,44,275 Maddison Estate DrApt. 642,8642,Port Aliview,Western Australia,Australia,Active,Adults,2021-03
2389,484,981,106,3,318,926,26887,2021-05-05,2021-05-31,981,Trousers,Wool,S,red,111,65,"A red coloured, S sized, Wool Trousers",Vittorio Rosenstengel,Genderqueer,68,5855 Isaac RunApt. 434,3662,East Jasper,Northern Territory,Australia,Active,Seniors,2021-05
2390,485,1065,93,2,186,969,49699,2021-01-08,2021-01-28,1065,Trousers,Joggers,XS,green,94,77,"A green coloured, XS sized, Joggers Trousers",Ginnie Glasheen,Polygender,77,08 Howe BoulevardApt. 286,9561,West Stella,South Australia,Australia,Active,Seniors,2021-01
2391,486,358,94,3,282,643,10132,2021-04-27,2021-05-08,358,Shirt,Henley,L,orange,92,77,"A orange coloured, L sized, Henley Shirt",Pietro Duling,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,Active,Adults,2021-04
2392,486,1184,99,1,99,643,10132,2021-04-27,2021-05-08,1184,Trousers,High-Waisted,XL,indigo,98,57,"A indigo coloured, XL sized, High-Waisted Trousers",Pietro Duling,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,Active,Adults,2021-04
2393,486,1052,93,3,279,643,10132,2021-04-27,2021-05-08,1052,Trousers,Joggers,M,red,94,43,"A red coloured, M sized, Joggers Trousers",Pietro Duling,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,Active,Adults,2021-04
2394,486,359,94,1,94,643,10132,2021-04-27,2021-05-08,359,Shirt,Henley,XL,orange,92,52,"A orange coloured, XL sized, Henley Shirt",Pietro Duling,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,Active,Adults,2021-04
2395,487,758,109,2,218,926,21220,2021-01-09,2021-02-05,758,Jacket,Peacoat,L,blue,102,64,"A blue coloured, L sized, Peacoat Jacket",Vittorio Rosenstengel,Genderqueer,68,5855 Isaac RunApt. 434,3662,East Jasper,Northern Territory,Australia,Active,Seniors,2021-01
2396,487,851,113,2,226,926,21220,2021-01-09,2021-02-05,851,Trousers,Chinos,S,yellow,100,40,"A yellow coloured, S sized, Chinos Trousers",Vittorio Rosenstengel,Genderqueer,68,5855 Isaac RunApt. 434,3662,East Jasper,Northern Territory,Australia,Active,Seniors,2021-01
2397,487,906,94,2,188,926,21220,2021-01-09,2021-02-05,906,Trousers,Cords,S,violet,113,65,"A violet coloured, S sized, Cords Trousers",Vittorio Rosenstengel,Genderqueer,68,5855 Isaac RunApt. 434,3662,East Jasper,Northern Territory,Australia,Active,Seniors,2021-01
2398,487,1103,115,1,115,926,21220,2021-01-09,2021-02-05,1103,Trousers,Cropped,L,green,99,55,"A green coloured, L sized, Cropped Trousers",Vittorio Rosenstengel,Genderqueer,68,5855 Isaac RunApt. 434,3662,East Jasper,Northern Territory,Australia,Active,Seniors,2021-01
2399,487,676,113,1,113,926,21220,2021-01-09,2021-02-05,676,Jacket,Parka,S,yellow,119,80,"A yellow coloured, S sized, Parka Jacket",Vittorio Rosenstengel,Genderqueer,68,5855 Isaac RunApt. 434,3662,East Jasper,Northern Territory,Australia,Active,Seniors,2021-01
2400,487,329,109,1,109,926,21220,2021-01-09,2021-02-05,329,Shirt,Mandarin Collar,XL,yellow,108,43,"A yellow coloured, XL sized, Mandarin Collar Shirt",Vittorio Rosenstengel,Genderqueer,68,5855 Isaac RunApt. 434,3662,East Jasper,Northern Territory,Australia,Active,Seniors,2021-01
2401,487,814,117,2,234,926,21220,2021-01-09,2021-02-05,814,Jacket,Shearling,XL,orange,95,60,"A orange coloured, XL sized, Shearling Jacket",Vittorio Rosenstengel,Genderqueer,68,5855 Isaac RunApt. 434,3662,East Jasper,Northern Territory,Australia,Active,Seniors,2021-01
2402,488,529,98,3,294,638,52570,2021-10-01,2021-10-26,529,Jacket,Leather,XL,red,113,52,"A red coloured, XL sized, Leather Jacket",Olympia Stobbs,Female,23,91 William IslandSuite 740,2973,Reillyborough,Victoria,Australia,Active,Youth,2021-10
2403,488,42,104,1,104,638,52570,2021-10-01,2021-10-26,42,Shirt,Dress,M,orange,119,53,"A orange coloured, M sized, Dress Shirt",Olympia Stobbs,Female,23,91 William IslandSuite 740,2973,Reillyborough,Victoria,Australia,Active,Youth,2021-10
2404,488,1077,93,3,279,638,52570,2021-10-01,2021-10-26,1077,Trousers,Joggers,M,indigo,94,66,"A indigo coloured, M sized, Joggers Trousers",Olympia Stobbs,Female,23,91 William IslandSuite 740,2973,Reillyborough,Victoria,Australia,Active,Youth,2021-10
2405,488,853,113,2,226,638,52570,2021-10-01,2021-10-26,853,Trousers,Chinos,L,yellow,100,65,"A yellow coloured, L sized, Chinos Trousers",Olympia Stobbs,Female,23,91 William IslandSuite 740,2973,Reillyborough,Victoria,Australia,Active,Youth,2021-10
2406,488,1157,99,2,198,638,52570,2021-10-01,2021-10-26,1157,Trousers,High-Waisted,M,red,98,59,"A red coloured, M sized, High-Waisted Trousers",Olympia Stobbs,Female,23,91 William IslandSuite 740,2973,Reillyborough,Victoria,Australia,Active,Youth,2021-10
2407,489,74,118,3,354,77,28578,2021-08-30,2021-09-21,74,Shirt,Flannel,XL,red,96,72,"A red coloured, XL sized, Flannel Shirt",Angela Kester,Male,62,63 Tremblay BoulevardApt. 688,1102,Chloeville,South Australia,Australia,Active,Seniors,2021-08
2408,489,954,97,1,97,77,28578,2021-08-30,2021-09-21,954,Trousers,Slim-Fit,XL,orange,119,78,"A orange coloured, XL sized, Slim-Fit Trousers",Angela Kester,Male,62,63 Tremblay BoulevardApt. 688,1102,Chloeville,South Australia,Australia,Active,Seniors,2021-08
2409,489,798,91,3,273,77,28578,2021-08-30,2021-09-21,798,Jacket,Pullover,L,indigo,114,50,"A indigo coloured, L sized, Pullover Jacket",Angela Kester,Male,62,63 Tremblay BoulevardApt. 688,1102,Chloeville,South Australia,Australia,Active,Seniors,2021-08
2410,489,770,91,2,182,77,28578,2021-08-30,2021-09-21,770,Jacket,Pullover,XS,red,114,54,"A red coloured, XS sized, Pullover Jacket",Angela Kester,Male,62,63 Tremblay BoulevardApt. 688,1102,Chloeville,South Australia,Australia,Active,Seniors,2021-08
2411,489,1062,93,2,186,77,28578,2021-08-30,2021-09-21,1062,Trousers,Joggers,M,yellow,94,72,"A yellow coloured, M sized, Joggers Trousers",Angela Kester,Male,62,63 Tremblay BoulevardApt. 688,1102,Chloeville,South Australia,Australia,Active,Seniors,2021-08
2412,489,339,109,1,109,77,28578,2021-08-30,2021-09-21,339,Shirt,Mandarin Collar,XL,blue,108,71,"A blue coloured, XL sized, Mandarin Collar Shirt",Angela Kester,Male,62,63 Tremblay BoulevardApt. 688,1102,Chloeville,South Australia,Australia,Active,Seniors,2021-08
2413,490,246,95,3,285,816,11291,2021-09-15,2021-09-29,246,Shirt,Polo,S,red,117,60,"A red coloured, S sized, Polo Shirt",Edithe Yitshak,Genderfluid,23,74 Justin SummitSuite 427,7131,Kaifort,Victoria,Australia,Active,Youth,2021-09
2414,490,1016,90,2,180,816,11291,2021-09-15,2021-09-29,1016,Trousers,Relaxed Leg,S,red,95,70,"A red coloured, S sized, Relaxed Leg Trousers",Edithe Yitshak,Genderfluid,23,74 Justin SummitSuite 427,7131,Kaifort,Victoria,Australia,Active,Youth,2021-09
2415,490,1206,105,2,210,816,11291,2021-09-15,2021-09-29,1206,Trousers,Pleated,S,green,90,55,"A green coloured, S sized, Pleated Trousers",Edithe Yitshak,Genderfluid,23,74 Justin SummitSuite 427,7131,Kaifort,Victoria,Australia,Active,Youth,2021-09
2416,491,923,96,1,96,783,10074,2021-02-24,2021-03-18,923,Trousers,Drawstring,L,yellow,104,68,"A yellow coloured, L sized, Drawstring Trousers",Gusty Smallacombe,Female,49,49 Lily RidgeSuite 143,4250,North Avabury,South Australia,Australia,Active,Adults,2021-02
2417,491,663,93,2,186,783,10074,2021-02-24,2021-03-18,663,Jacket,Coach,L,violet,115,80,"A violet coloured, L sized, Coach Jacket",Gusty Smallacombe,Female,49,49 Lily RidgeSuite 143,4250,North Avabury,South Australia,Australia,Active,Adults,2021-02
2418,491,843,113,1,113,783,10074,2021-02-24,2021-03-18,843,Trousers,Chinos,L,red,100,44,"A red coloured, L sized, Chinos Trousers",Gusty Smallacombe,Female,49,49 Lily RidgeSuite 143,4250,North Avabury,South Australia,Australia,Active,Adults,2021-02
2419,491,816,117,3,351,783,10074,2021-02-24,2021-03-18,816,Jacket,Shearling,S,yellow,95,48,"A yellow coloured, S sized, Shearling Jacket",Gusty Smallacombe,Female,49,49 Lily RidgeSuite 143,4250,North Avabury,South Australia,Australia,Active,Adults,2021-02
2420,491,1256,112,2,224,783,10074,2021-02-24,2021-03-18,1256,Trousers,Tracksuit Bottoms,S,violet,91,48,"A violet coloured, S sized, Tracksuit Bottoms Trousers",Gusty Smallacombe,Female,49,49 Lily RidgeSuite 143,4250,North Avabury,South Australia,Australia,Active,Adults,2021-02
2421,492,1043,90,3,270,568,49046,2021-07-24,2021-08-07,1043,Trousers,Relaxed Leg,L,indigo,95,48,"A indigo coloured, L sized, Relaxed Leg Trousers",Gallard Mangan,Bigender,64,24 Jake MeadowApt. 433,9416,Chloeville,Tasmania,Australia,Active,Seniors,2021-07
2422,492,379,94,3,282,568,49046,2021-07-24,2021-08-07,379,Shirt,Henley,XL,indigo,92,52,"A indigo coloured, XL sized, Henley Shirt",Gallard Mangan,Bigender,64,24 Jake MeadowApt. 433,9416,Chloeville,Tasmania,Australia,Active,Seniors,2021-07
2423,492,1205,105,2,210,568,49046,2021-07-24,2021-08-07,1205,Trousers,Pleated,XS,green,90,58,"A green coloured, XS sized, Pleated Trousers",Gallard Mangan,Bigender,64,24 Jake MeadowApt. 433,9416,Chloeville,Tasmania,Australia,Active,Seniors,2021-07
2424,492,837,117,1,117,568,49046,2021-07-24,2021-08-07,837,Jacket,Shearling,M,violet,95,74,"A violet coloured, M sized, Shearling Jacket",Gallard Mangan,Bigender,64,24 Jake MeadowApt. 433,9416,Chloeville,Tasmania,Australia,Active,Seniors,2021-07
2425,492,1023,90,1,90,568,49046,2021-07-24,2021-08-07,1023,Trousers,Relaxed Leg,L,orange,95,78,"A orange coloured, L sized, Relaxed Leg Trousers",Gallard Mangan,Bigender,64,24 Jake MeadowApt. 433,9416,Chloeville,Tasmania,Australia,Active,Seniors,2021-07
2426,492,630,93,2,186,568,49046,2021-07-24,2021-08-07,630,Jacket,Coach,XS,red,115,71,"A red coloured, XS sized, Coach Jacket",Gallard Mangan,Bigender,64,24 Jake MeadowApt. 433,9416,Chloeville,Tasmania,Australia,Active,Seniors,2021-07
2427,492,31,96,3,288,568,49046,2021-07-24,2021-08-07,31,Shirt,Oxford Cloth,S,violet,114,41,"A violet coloured, S sized, Oxford Cloth Shirt",Gallard Mangan,Bigender,64,24 Jake MeadowApt. 433,9416,Chloeville,Tasmania,Australia,Active,Seniors,2021-07
2428,493,578,100,3,300,895,42647,2021-04-24,2021-05-03,578,Jacket,Bomber,L,green,90,78,"A green coloured, L sized, Bomber Jacket",Robena Gilbert,Genderfluid,37,6873 Berge StreetApt. 755,6795,Lake Bellahaven,Queensland,Australia,Active,Adults,2021-04
2429,493,466,118,3,354,895,42647,2021-04-24,2021-05-03,466,Jacket,Puffer,S,yellow,110,48,"A yellow coloured, S sized, Puffer Jacket",Robena Gilbert,Genderfluid,37,6873 Berge StreetApt. 755,6795,Lake Bellahaven,Queensland,Australia,Active,Adults,2021-04
2430,493,1129,102,3,306,895,42647,2021-04-24,2021-05-03,1129,Trousers,Cargo Pants,XL,orange,106,61,"A orange coloured, XL sized, Cargo Pants Trousers",Robena Gilbert,Genderfluid,37,6873 Berge StreetApt. 755,6795,Lake Bellahaven,Queensland,Australia,Active,Adults,2021-04
2431,493,274,95,1,95,895,42647,2021-04-24,2021-05-03,274,Shirt,Polo,XL,indigo,117,56,"A indigo coloured, XL sized, Polo Shirt",Robena Gilbert,Genderfluid,37,6873 Berge StreetApt. 755,6795,Lake Bellahaven,Queensland,Australia,Active,Adults,2021-04
2432,493,148,91,3,273,895,42647,2021-04-24,2021-05-03,148,Shirt,Linen,L,orange,116,73,"A orange coloured, L sized, Linen Shirt",Robena Gilbert,Genderfluid,37,6873 Berge StreetApt. 755,6795,Lake Bellahaven,Queensland,Australia,Active,Adults,2021-04
